player_id,name,club_id,position,url
403898,jordan-beyer,18,Defender - Centre-Back,https://www.transfermarkt.co.uk/jordan-beyer/profil/spieler/403898
42205,yann-sommer,18,Goalkeeper,https://www.transfermarkt.co.uk/yann-sommer/profil/spieler/42205
318528,marcus-thuram,18,attack - Left Winger,https://www.transfermarkt.co.uk/marcus-thuram/profil/spieler/318528
82097,christoph-kramer,18,midfield - Defensive Midfield,https://www.transfermarkt.co.uk/christoph-kramer/profil/spieler/82097
47285,ibrahima-traore,18,attack - Right Winger,https://www.transfermarkt.co.uk/ibrahima-traore/profil/spieler/47285
538864,samed-onur,15,attack - Left Winger,https://www.transfermarkt.co.uk/samed-onur/profil/spieler/538864
387626,leon-bailey,15,attack - Right Winger,https://www.transfermarkt.co.uk/leon-bailey/profil/spieler/387626
598577,florian-wirtz,15,midfield - Attacking Midfield,https://www.transfermarkt.co.uk/florian-wirtz/profil/spieler/598577
395516,moussa-diaby,15,attack - Left Winger,https://www.transfermarkt.co.uk/moussa-diaby/profil/spieler/395516
85543,niklas-lomb,15,Goalkeeper,https://www.transfermarkt.co.uk/niklas-lomb/profil/spieler/85543
89701,charles-aranguiz,15,midfield - Central Midfield,https://www.transfermarkt.co.uk/charles-aranguiz/profil/spieler/89701
228433,wendell,15,Defender - Left-Back,https://www.transfermarkt.co.uk/wendell/profil/spieler/228433
315131,timothy-fosu-mensah,15,Defender - Right-Back,https://www.transfermarkt.co.uk/timothy-fosu-mensah/profil/spieler/315131
206386,tin-jedvaj,15,Defender - Centre-Back,https://www.transfermarkt.co.uk/tin-jedvaj/profil/spieler/206386
59032,aleksandar-dragovic,15,Defender - Centre-Back,https://www.transfermarkt.co.uk/aleksandar-dragovic/profil/spieler/59032
30059,lars-bender,15,Defender - Right-Back,https://www.transfermarkt.co.uk/lars-bender/profil/spieler/30059
401578,exequiel-palacios,15,midfield - Central Midfield,https://www.transfermarkt.co.uk/exequiel-palacios/profil/spieler/401578
48015,lukas-hradecky,15,Goalkeeper,https://www.transfermarkt.co.uk/lukas-hradecky/profil/spieler/48015
564545,edmond-tapsoba,15,Defender - Centre-Back,https://www.transfermarkt.co.uk/edmond-tapsoba/profil/spieler/564545
309397,lennart-grill,15,Goalkeeper,https://www.transfermarkt.co.uk/lennart-grill/profil/spieler/309397
120443,santiago-arias,15,Defender - Right-Back,https://www.transfermarkt.co.uk/santiago-arias/profil/spieler/120443
292417,demarai-gray,15,attack - Left Winger,https://www.transfermarkt.co.uk/demarai-gray/profil/spieler/292417
34787,julian-baumgartlinger,15,midfield - Defensive Midfield,https://www.transfermarkt.co.uk/julian-baumgartlinger/profil/spieler/34787
196357,jonathan-tah,15,Defender - Centre-Back,https://www.transfermarkt.co.uk/jonathan-tah/profil/spieler/196357
484547,jeremie-frimpong,15,Defender - Right-Back,https://www.transfermarkt.co.uk/jeremie-frimpong/profil/spieler/484547
215099,daley-sinkgraven,15,Defender - Left-Back,https://www.transfermarkt.co.uk/daley-sinkgraven/profil/spieler/215099
580276,emrehan-gedikli,15,attack - Centre-Forward,https://www.transfermarkt.co.uk/emrehan-gedikli/profil/spieler/580276
29993,sven-bender,15,Defender - Centre-Back,https://www.transfermarkt.co.uk/sven-bender/profil/spieler/29993
